Nov 13 2012 10:16AM 同济大学嘉定校区F楼。
Nov 13 2012 1:49PM 同济大学嘉定校区F楼。
Nov 13 2012 6:42PM 同济大学图书馆(嘉定校区)。
Nov 13 2012 10:39PM 同济大学机械工程学院。
Nov 13 2012 10:57PM 同济大学七号楼(嘉定校区)。收到了宋宁寄的明信片！好开心！是我最喜欢的长江大桥！背面写着。
Nov 14 2012 3:47PM 同济大学图书馆(嘉定校区)。
Nov 14 2012 8:50PM 同济大学汽车学院。
Nov 15 2012 12:37AM 同济大学七号楼(嘉定校区)。
Nov 16 2012 1:33AM 同济大学七号楼(嘉定校区)。
Nov 16 2012 9:55AM 同济大学G楼(嘉定校区)。
Nov 16 2012 1:32PM 同济大学嘉定校区D楼。
Nov 16 2012 1:39PM 同济大学图书馆(嘉定校区)。
Nov 16 2012 2:46PM 同济大学嘉定校区高尔夫球场。
Nov 16 2012 3:05PM 同济大学七号楼(嘉定校区)。
Nov 17 2012 1:02PM 同济大学(嘉定校区)。
Nov 17 2012 3:46PM 同济大学(嘉定校区)。
Nov 17 2012 5:56PM 同济大学图书馆(嘉定校区)。
Nov 18 2012 10:36AM 江苏路地铁站。
Nov 18 2012 11:04AM 临沂新村地铁站。
Nov 18 2012 3:52PM 梅赛德斯-奔驰文化中心(Mercedes-Benz。
Nov 18 2012 6:50PM 同济大学七号楼(嘉定校区)。
Nov 19 2012 2:03PM 同济大学嘉定校区F楼。
Nov 19 2012 5:57PM 同济大学嘉定校区A楼。
Nov 19 2012 8:39PM 大同济寺。
Nov 19 2012 8:47PM 同济大学(嘉定校区)。
Nov 20 2012 6:36PM 同济大学嘉定校区国际会议中心。
Nov 20 2012 8:28PM 同济大学嘉定校区国际会议中心。
Nov 20 2012 9:40PM 同济大学七号楼(嘉定校区)。
Nov 21 2012 8:06PM 同济大学嘉定校区B楼。
Nov 21 2012 8:07PM 同济大学(嘉定校区)。
Nov 22 2012 1:34AM 同济大学七号楼(嘉定校区)。
Nov 22 2012 10:01AM 同济大学嘉定校区A楼。
Nov 22 2012 11:00AM 同济大学(嘉定校区)。
Nov 23 2012 12:22PM 同济大学七号楼(嘉定校区)。
Nov 23 2012 6:32PM 中山北路地铁站。
Nov 24 2012 6:21AM 同济大学(嘉定校区)。
Nov 24 2012 7:04AM 新泽源花木市场。
Nov 24 2012 8:29AM 常熟路地铁站。
Nov 24 2012 10:16AM 龙漕路地铁站。
Nov 25 2012 5:36PM 同济大学(嘉定校区)。
Nov 25 2012 5:52PM 同济大学七号楼(嘉定校区)。
Nov 25 2012 10:32PM 同济大学七号楼(嘉定校区)。
Nov 26 2012 9:12PM 同济大学七号楼(嘉定校区)。
Nov 28 2012 11:37AM 嘉实•同济新天地。
Nov 28 2012 6:22PM 同济大学嘉定校区B楼。
Nov 29 2012 10:06AM 同济大学嘉定校区A楼。
Nov 30 2012 1:04AM 同济大学七号楼(嘉定校区)。
Nov 30 2012 1:53PM 同济大学嘉定校区国际会议中心。
Nov 30 2012 3:40PM 同济大学嘉定校区国际会议中心。
Nov 30 2012 8:52PM 同济大学七号楼(嘉定校区)。
Dec 1 2012 9:07AM 安亭北站。
Dec 1 2012 11:38AM 拙政园。
Dec 1 2012 5:05PM 金鸡湖。
Dec 1 2012 7:57PM 苏州火车站。
Dec 1 2012 10:04PM 桃浦新村地铁站。
Dec 1 2012 10:40PM 二十四桥。
Dec 1 2012 11:20PM 同济大学(嘉定校区)。
Dec 2 2012 3:05PM 同济大学七号楼(嘉定校区)。
Dec 2 2012 7:26PM 不是离别就是等待。
Dec 2 2012 8:06PM 没有然后没有后来。
Dec 2 2012 8:28PM 北安跨线绿苑路同济大学站。
Dec 3 2012 8:37PM 同济大学汽车学院。
Dec 4 2012 8:15AM 同济大学嘉定校区F楼。
Dec 4 2012 4:48PM 同济大学嘉定校区国际会议中心。
Dec 4 2012 7:34PM 同济大学嘉定校区国际会议中心。
Dec 5 2012 12:05AM 同济大学七号楼(嘉定校区)。
Dec 6 2012 9:51AM 百事可乐。
Dec 7 2012 12:11AM 同济大学汽车学院。
Dec 7 2012 12:25AM 同济大学七号楼(嘉定校区)。
Dec 7 2012 6:31PM 同济大学图书馆(嘉定校区)。
Dec 8 2012 10:02PM 同济大学(嘉定校区)。
Dec 9 2012 2:39PM 同济大学(嘉定校区)。
Dec 10 2012 9:59AM 同济大学嘉定校区B楼。
Dec 10 2012 1:32PM 同济大学嘉定校区F楼。
Dec 11 2012 10:09AM 同济大学G楼(嘉定校区)。
Dec 11 2012 7:19PM 同济大学嘉定校区国际会议中心。
Dec 12 2012 2:53PM 同济大学G楼(嘉定校区)。
Dec 12 2012 3:30PM 同济大学(嘉定校区)。
Dec 13 2012 1:35PM 同济大学嘉定校区A楼。
Dec 13 2012 9:29PM 同济大学七号楼(嘉定校区)。昨天晚上写的自己的人生，趁着老师讲他的经历把这个涂改成了这样，还有抽象的风车，城市，稻草人……上面写着。最开心——被人喜欢，最伤感——喜欢别人。
Dec 14 2012 12:01AM 同济大学七号楼(嘉定校区)。
Dec 14 2012 9:33PM CGV国际影城(安亭嘉亭荟店)。
